Year,Month,Date,GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob
2000,5,18,0,257.1,4.3,-4.5,39.1,18.9,32.1,51,291.79,833.06,-347.5,437.3,43.8,5827,,
2000,5,18,12,256.8,4,-6.7,35.1,19.3,27.1,46.4,296.77,857.92,-139.7,3428.5,46.1,5822,,
2000,5,19,0,182.2,4,-5.3,32.7,14.7,32.3,47,293.17,852.87,-299.8,1091.6,36.3,5816,,
2000,5,19,12,220.6,5.9,-4.7,34.5,17.3,26.1,43.4,296.28,870.77,-119.8,3276,45.2,5820,,
2000,5,20,0,154.7,5.8,-2.1,17.8,13.3,28.5,41.8,296.5,987.72,-193.9,452.2,42.6,5811,,
2000,5,20,12,242.9,3.4,-5.2,34.3,20.5,25.5,46,297.34,941.09,-49.1,1930.7,51.5,5827,,
2000,5,21,0,209.2,4.4,-5,32.5,18.3,25.5,43.8,298.83,982.44,-50,1048.3,52.5,5828,,
2000,5,21,12,307.2,7.1,-0.7,46.3,25.1,25.3,50.4,296.06,982.65,-98.7,553.4,67.2,5838,,
2000,5,22,0,214,8,0.1,30.1,16.9,22.5,39.4,296.05,964.19,-118.6,74.5,52.9,5818,,
2000,5,22,12,285.5,4,-4.9,41.1,24.3,24.3,48.6,298.15,961.07,-23.6,1649.2,65.9,5817,,
2000,5,23,0,224,5.7,-3.4,38.9,19.3,24.3,43.6,298.66,985.03,-40.1,960.8,62.9,5817,,
2000,5,23,12,229,9.5,0.3,30.9,17.1,22.9,40,292.96,880.91,0,0,46.9,5837,,
2000,5,24,0,228.9,7.8,-2.8,31.3,18.7,24.3,43,296.16,923.65,-36.3,466.6,45,5821,,
2000,5,24,12,234.6,8.1,-1.8,29.3,17.5,22.7,40.2,294.34,858.88,-124.5,799.5,45.6,5841,,
2000,5,25,0,205.4,9.4,2.7,24,12.5,27.7,40.2,286.24,777.17,0,0,29.7,5824,,
2000,5,25,12,168.7,6.4,-2.4,20.4,10.5,28.3,38.8,292.37,825.54,-377.3,927.3,30.3,5804,,
2000,5,26,0,188.8,3.5,-7,32.9,15.5,31.3,46.8,296.05,888.71,-187.9,1820,35.1,5809,,
2000,5,26,12,183.9,5.3,-4.7,25.4,13.5,30.3,43.8,294.79,855.48,-244.8,2414.1,31.8,5819,,
2000,5,27,0,424.4,5.5,-5.7,44.5,23.1,30.9,54,297.13,910.57,-171.2,1860.2,60.6,5851,,
2000,5,27,12,312.5,1.4,-10.7,36.9,21.9,30.1,52,299.76,915.43,-30.1,5656.5,45.1,5801,,
2000,5,28,0,281.6,5.4,-4.4,39.1,20.7,29.7,50.4,294.18,883.44,-195.6,1184.8,44.3,5830,,
2000,5,28,12,248.5,6.1,-5.2,32.7,20.1,28.1,48.2,296.96,894.18,-147.4,2117.8,48.3,5879,,
2000,5,29,0,648.2,4.9,-2.2,51.9,27.7,31.9,59.6,294.88,982.77,-291.9,183.9,60.7,5811,,
2000,5,29,12,192,7.7,-1.3,26.8,16.1,30.1,46.2,292.31,878.16,-342.5,214,32.8,5825,,
2000,5,30,0,299.5,4.4,-5.3,39.5,21.5,29.9,51.4,299.03,982.44,-201.8,1430.8,65.1,5861,,
2000,5,30,12,379.6,3,-8.4,40.3,26.1,26.5,52.6,297.79,882.37,-54.5,5.3,54.9,5843,,
2000,5,31,0,203.4,5.1,-4.2,30.3,17.7,27.3,45,298.61,979.87,-101.8,1603.9,52.1,5827,,
2000,5,31,12,234,4.3,-6.8,33.1,18.1,27.1,45.2,297.57,913.15,-36.7,3983.6,42.7,5788,,
2000,6,1,0,174,6.6,-1.8,31.5,15.1,27.3,42.4,297.02,964.04,-187.4,332.5,51.2,5842,,
2000,6,1,12,228.7,5.2,-6.2,38.7,19.7,26.5,46.2,297.58,888.3,-67.8,3351,53.6,5849,,
2000,6,2,0,205.2,4.6,-5,29.2,17.7,25.9,43.6,299.56,977.16,-7.2,0.1,51.6,5820,,
2000,6,2,12,228.3,7.8,-2.3,27.2,16.2,23.2,39.4,294.8,842.05,-161.1,2419.3,44.7,5860,,
2000,6,3,0,216.3,0.5,-8.6,37.1,21.9,24.7,46.6,299.21,966.42,-11.5,4128.8,50.5,5757,,
2000,6,3,12,249.5,8.3,-0.4,29.9,19.1,23.9,43,291.28,826.14,-351.1,36.4,44.4,5844,,
2000,6,4,0,243.3,6.1,-5.4,39.9,19.9,23.9,43.8,297.92,923.43,-14.9,2479.4,58.9,5829,,
2000,6,4,12,268.3,4.5,-7.2,41.7,21.9,26.3,48.2,298.54,912.99,-21,4305.5,59.1,5826,,
2000,6,5,0,277.9,6.4,-4.8,42.7,23.3,23.3,46.6,297.74,947.68,-0.1,1650.3,64.9,5803,,
2000,6,5,12,300.5,10.4,0.9,35.3,17.9,21.9,39.8,293.76,897.75,0,0,56.6,5819,,
2000,6,6,0,334.6,9,-2,40.7,21.7,21.9,43.6,297.15,949.99,6.6,0.3,65.2,5813,Prob,
2000,6,6,12,328.7,8.3,-3.7,41.5,21.7,21.9,43.6,298.74,947.68,-0.2,2499.2,67.8,5840,,
2000,6,7,0,232.1,7.9,-1.3,30.1,14.3,22.5,36.8,298.18,977.28,-68.9,115.2,62,5854,,
2000,6,7,12,263.9,4,-5.1,38.7,22.7,24.3,47,298.51,971.94,-14.7,1819.9,65.7,5810,,
2000,6,8,0,278.1,3.9,-5.3,36.3,22.5,23.1,45.6,298.58,977.25,-14.1,1114.1,64.9,5814,,
2000,6,8,12,244.5,5.8,-3.4,35.1,17.7,24.5,42.2,298.19,963.85,-58.7,764.6,66.1,5853,,
2000,6,9,0,290,7.3,-2.6,37.9,20.7,22.5,43.2,299.45,984.97,-13.7,1231.9,73.3,5853,,
2000,6,9,12,287.9,7,-2.6,38.3,21.5,22.1,43.6,298.58,915.6,-13.6,155.6,43.3,5853,,
2000,6,10,0,286.9,1.7,-5.2,45.5,24.5,24.5,49,302.95,949.99,0,3679.7,68.4,5817,Prob,
2000,6,10,12,232.5,7.5,-4.8,34.5,17.9,22.5,40.4,299.4,930.82,-7.8,3656.9,57.8,5832,,
2000,6,11,0,229.8,9.7,-0.7,35.1,16.5,22.3,38.8,295.49,897.33,-85.5,459,52.7,5817,,
2000,6,11,12,257.9,7.7,-3.4,44.1,23.1,25.1,48.2,297.35,947.71,-33.5,1664.4,67.6,5797,,
2000,6,12,0,299,5.4,-7.2,41.9,23.3,24.3,47.6,300.31,942.93,-1.4,5020.8,62,5812,,
2000,6,12,12,258.6,1.5,-7.6,27.6,21.3,27.5,48.8,304.15,949.99,0,8616.9,51.8,5813,Prob,
2000,6,13,0,197.2,7.6,1.4,35.7,18.9,28.3,47.2,285.79,794.69,0,0,43.9,5779,,
2000,6,13,12,306.5,2.2,-10.7,44.9,24.9,25.9,50.8,301.34,947.65,-0.1,3413.7,64.4,5775,,
2000,6,14,0,198,8.6,-0.1,23.8,16.9,25.1,42,291.56,850.29,-269.8,32.8,37.4,5815,,
2000,6,14,12,237.3,7,-3.7,35.9,19.1,25.1,44.2,296.1,876.93,-107.8,2589.9,50.1,5829,,
2000,6,15,0,213.4,8.1,-0.1,33.9,18.9,24.7,43.6,291.05,857.04,-202.7,22,44.6,5782,,
2000,6,15,12,168.7,10.9,4.1,25.1,14.9,23.7,38.6,287.32,817.33,0,0,38.1,5786,,
2000,6,16,0,263.7,10,-1.2,40.8,20,22.8,42.8,296.87,918.46,-66.8,1164.5,64.4,5841,,
2000,6,16,12,261.4,7.1,-3.9,41.3,21.5,23.9,45.4,297.1,920.98,-22.7,1919.9,59.5,5791,,
2000,6,17,0,201.4,8.7,1.2,31.9,18.1,24.5,42.6,289.45,844.6,0,0,41.8,5776,,
2000,6,17,12,259.5,7.5,-3.4,40,19.2,23.6,42.8,296.76,879.7,-81.1,2574.4,60.7,5816,,
2000,6,18,0,276.8,5.1,-7.5,44.1,23.5,23.5,47,300.35,949.99,6.7,4346.7,71.4,5810,Prob,
2000,6,18,12,307,8.6,-3.5,39.5,19.7,19.9,39.6,299.35,949.99,0,2197.6,69.9,5790,Prob,
2000,6,19,0,317,9.4,-2.1,38.9,21.3,21.3,42.6,297.94,947.68,-1.5,245.4,62.8,5817,,
2000,6,19,12,267.8,9.1,-1.1,36.7,19.7,22.7,42.4,295.11,897.42,-68.7,0.4,58.1,5821,,
2000,6,20,0,223.2,10.5,2.1,29.9,17.1,21.3,38.4,291.72,892.72,0,0,48.5,5792,,
2000,6,20,12,292,8.6,-1.3,36.5,21.7,21.7,43.4,294.55,908.4,-25.6,5,55,5799,,
2000,6,21,0,272.9,5.5,-3.7,34.1,19.5,21.3,40.8,298.58,977.25,-18.6,1870.3,64.1,5826,,
2000,6,21,12,237.7,8.6,0.9,33.5,19.3,23.5,42.8,290.24,866.82,-164.5,0.2,42.3,5787,,
2000,6,22,0,244,12.5,5.1,27.9,16.5,22.3,38.8,288.78,851.58,0,0,40.4,5831,,
2000,6,22,12,282.1,7.2,-4.3,35.3,19.1,24.1,43.2,297.73,923.45,-21.5,2206.2,52.5,5849,,
2000,6,23,0,237.3,8.1,-1,32.7,18.1,24.1,42.2,292.84,883.85,-137.7,51.8,45.9,5817,,
2000,6,23,12,187.2,10.8,3,22.1,12.7,21.5,34.2,289.87,841,0,0,35.5,5813,,
2000,6,24,0,259,10.3,2.5,29.7,17.3,25.1,42.4,289.44,830.76,0,0,40.3,5818,,
2000,6,24,12,139.7,7.6,1.1,19.6,11.1,25.9,37,286.22,768.08,0,0,32.9,5791,,
2000,6,25,0,189.1,5.8,-2.8,31.1,16.9,26.9,43.8,292.17,856.55,-186.8,657.2,36.4,5782,,
2000,6,25,12,176.5,8.9,2,27.1,14.9,25.7,40.6,287.46,801.7,0,0,36,5789,,
2000,6,26,0,192.1,7.1,-0.9,34.1,18.7,25.9,44.6,296.41,977.46,-133.7,173,55.8,5819,,
2000,6,27,12,184.2,14,7.5,24.8,12.4,21.6,34,286.03,802.66,0,0,39.1,5826,,
2000,6,28,0,277,7.9,-1.4,34.3,20.1,22.7,42.8,298.08,969.31,-105,369.5,62.1,5870,,
2000,6,29,0,161.8,6.8,-1.5,16.2,12.3,21.7,34,297.14,972.12,-34.4,35.7,41.8,5811,,
2000,6,29,12,253.1,10,1.2,29.7,17.5,22.5,40,291.3,843.72,0,0,45.5,5848,,
2000,6,30,0,194.4,8.3,-0.9,20.7,12.7,21.5,34.2,298.18,977.28,-73.4,338,46.5,5849,,
2000,6,30,12,203.4,11.5,3.5,25.9,14.9,21.3,36.2,289.73,837.62,0,0,39,5832,,
2000,7,1,0,232.4,4.9,-4,30.9,18.9,23.9,42.8,298.19,978.26,-20.5,1274.1,52.5,5816,,
2000,7,1,12,179.7,11.1,5.3,26.7,15.5,22.5,38,283.44,756.11,0,0,38.3,5812,,
2000,7,2,0,230.1,4.6,-4.7,34.3,20.9,23.7,44.6,298.74,974.59,-13.1,813,59,5818,,
2000,7,2,12,153.8,12,5.2,23.5,11.9,23.3,35.2,285.96,781.79,0,0,37,5846,,
2000,7,3,0,186.2,7.1,-1.9,23.1,13.1,22.5,35.6,298,963.88,-67.6,1.5,47.9,5843,,
2000,7,3,12,155.3,11.5,5.2,22.7,12.3,21.9,34.2,285.1,773.57,0,0,32.3,5813,,
2000,7,4,0,64.6,5.8,-3,12,5.7,23.7,29.4,297.92,972.03,-48.2,844,33,5815,,
2000,7,4,12,212.9,9.2,-0.1,28.4,15.6,22.6,38.2,292.85,836.03,-222.9,243.5,44.1,5853,,
2000,7,5,0,186,6,-2.4,29.1,16.5,23.1,39.6,297.26,966.72,-42.8,702.1,49.7,5820,,
2000,7,5,12,270.9,4.2,-7.4,37.5,23.7,25.3,49,298.19,896.7,-33.9,4988.6,54.9,5840,,
2000,7,6,0,286,5.3,-4.3,32.9,22.7,22.9,45.6,299.26,969.16,-17.1,1692,63.1,5850,,
2000,7,6,12,230.6,6.3,-4.7,31.7,19.9,22.9,42.8,297.02,905.22,-25.8,2848.1,50,5815,,
2000,7,7,0,234,6.7,-5.3,36.1,19.9,23.1,43,298.95,949.99,6.4,2003.9,56.2,5829,Prob,
2000,7,7,12,265.8,7,-5.8,39.1,19.9,23.1,43,300.52,945.32,-1.2,4015.3,64.9,5851,,
2000,7,8,0,263.7,8.7,-3,35.5,21.1,21.1,42.2,298.33,945.34,-1.1,2421.5,61,5837,,
2000,7,8,12,213.2,10.1,0.1,33.9,17.3,22.1,39.4,294.78,900.25,-83.3,22.2,53.6,5818,,
2000,7,9,0,276.3,7.8,-4,40.5,22.1,22.1,44.2,298.75,950.01,19.2,0,68.4,5816,Prob,
2000,7,9,12,207,10.4,0.9,34,16.4,22,38.4,293.73,874.7,-185.9,0.2,56.7,5817,,
2000,7,10,0,272.3,5,1.5,41.6,20.6,20.8,41.4,304.15,949.99,0,8039.9,78.9,5858,Prob,
2000,7,10,12,133.7,11.8,6,20.3,11.1,21.1,32.2,285.03,791.07,0,0,34.9,5762,,
2000,7,11,0,252.6,11.3,1,30.6,16,20.6,36.6,295.57,923.73,0,0,54.2,5821,,
2000,7,11,12,299,6.8,-3.6,31.9,16.5,22.3,38.8,296.08,882.89,-53.4,2060.5,50,5794,,
2000,7,12,0,340.1,9.3,-3.2,39.4,21.4,21.6,43,299.75,949.99,6.7,2746.1,69.1,5841,Prob,
2000,7,12,12,289.8,9.1,-1.1,34.5,17.7,21.5,39.2,295.49,897.33,-43.7,732.5,52.7,5805,,
2000,7,13,0,281.8,7.3,-3.9,42.3,22.5,22.7,45.2,297.75,949.99,6.5,2077.4,66.3,5801,Prob,
2000,7,13,12,229.5,10.7,1.5,31.5,15.1,21.1,36.2,293.22,883.74,-4519.7,0.4,48.8,5809,,
2000,7,14,0,196.6,4.2,-6.3,32.7,19.1,24.3,43.4,296.4,913.35,-15.8,2511.4,45.7,5780,,
2000,7,14,12,272.9,8.5,-3,39.9,21.3,22.3,43.6,297.99,928.45,-14.5,1820.9,64.4,5838,,
2000,7,15,0,269.6,7,-4.8,39.7,22.5,23.1,45.6,298.75,950.01,20,0,61.4,5820,Prob,
2000,7,15,12,276.7,6.3,-6.5,44.1,22.7,22.7,45.4,300.75,949.99,6.8,4661.4,71.1,5825,Prob,
2000,7,16,0,274.1,10.1,-0.7,37.7,19.5,21.3,40.8,296.93,945.37,-20.7,565,58.9,5807,,
2000,7,16,12,243.9,9.8,1.5,35.1,17.3,22.3,39.6,291.42,856.88,0,0,51.9,5780,,
2000,7,17,0,280.6,10.5,-0.5,34.6,20.2,20.4,40.6,297,928.56,-47.1,62.4,60.1,5818,,
2000,7,17,12,299.7,7.6,-3.8,35.7,19.9,21.3,41.2,298.43,918.24,-11.5,2491.8,62.3,5791,,
2000,7,18,0,273.2,10,0.6,37.5,20.1,20.3,40.4,295.1,936.01,-18.9,57.5,60.6,5737,,
2000,7,18,12,290.1,11.4,2,33.9,19.3,19.7,39,294.59,923.84,0,0,59.1,5761,,
2000,7,19,0,256.8,8.7,-0.9,36.5,18.9,21.5,40.4,294.47,894.81,-53.3,536.8,58.9,5792,,
2000,7,19,12,280.7,10.3,-0.6,37.4,19.4,21.4,40.8,296.3,908.05,-87.1,850.8,64.8,5854,,
2000,7,20,0,183.9,11.3,4.4,25.7,12.1,22.5,34.6,286.89,798.02,0,0,44.4,5837,,
2000,7,20,12,261.3,9,-2.6,40.1,20.9,20.9,41.8,298.14,947.68,-0.1,728.4,67.8,5841,,
2000,7,21,0,281.3,8.2,-2.6,35.3,20.3,20.3,40.6,298.94,997.54,-0.5,190.1,56.5,5838,,
2000,7,21,12,228.6,9.3,-0.2,32.5,17.3,22.7,40,294.2,923.89,-64.6,82.3,51.7,5800,,
2000,7,22,0,305,7.4,-1.3,41.7,22.1,22.3,44.4,297.93,995.1,-6,339.7,74.2,5813,,
2000,7,22,12,205.9,13.7,6.9,21.4,14.3,20.3,34.6,287.67,842.13,0,0,40,5802,,
2000,7,23,0,300.2,10.2,-0.7,38.1,20.3,20.3,40.6,296.75,947.71,-0.2,46.9,61.7,5818,,
2000,7,23,12,287.9,9.3,-0.7,42.5,21.7,21.9,43.6,297.75,949.99,0,1371.7,70,5830,Prob,
2000,7,24,0,320.4,7.4,-4.8,42.3,22.9,23.1,46,299.15,950.01,18.4,0,69.9,5845,Prob,
2000,7,24,12,267.3,7.1,-6.2,41.5,22.3,22.3,44.6,297.75,949.99,0,2158.9,64.9,5797,Prob,
2000,7,25,0,285.2,9.9,-4,39.9,20.3,20.5,40.8,297.35,949.99,0,707.1,68.2,5818,Prob,
2000,7,25,12,273.5,9.7,-0.6,37.7,20.7,20.7,41.4,295.54,921.2,-13.2,3,62.7,5816,,
2000,7,26,0,250.5,9.9,0.1,33.9,20.1,20.9,41,294.88,933.64,-10.8,14.6,50.6,5793,,
2000,7,26,12,265.5,13.1,4.2,29.6,15.8,20.2,36,291.56,850.29,0,0,50.2,5870,,
2000,7,27,0,206.8,12.2,4.5,26.5,15.5,21.7,37.2,289.96,869.98,0,0,40.5,5805,,
2000,7,27,12,287,7.7,-4.1,38.9,21.7,21.7,43.4,298.74,947.68,-0.1,3385.9,63.4,5815,,
2000,7,28,0,162.1,9.6,2.7,22,14.9,23.5,38.4,287.9,838.58,0,0,32.7,5784,,
2000,7,28,12,250,8.7,-1.9,33.9,19.3,21.9,41.2,295.77,910.82,-35.3,1200,54.3,5836,,
2000,7,29,0,232.6,6.6,-2.9,35.3,18.9,23.9,42.8,298.58,977.25,-54.9,996.1,63.4,5858,,
2000,7,29,12,218.2,4.6,-4.2,35.7,17.5,23.3,40.8,297.41,916.12,-77.5,1974.2,62,5854,,
2000,7,30,0,269.7,6.3,-3.6,38.9,21.3,23.7,45,299.17,977.19,-40.3,1080.5,69.9,5868,,
2000,7,30,12,280.3,5.5,-3.3,42.3,21.3,23.7,45,297.13,919.48,-99.5,1728.7,71,5869,,
2000,7,31,0,312,6.1,-3.5,45.5,23.7,23.7,47.4,298.9,971.91,-34.8,1090.7,77.8,5854,,
2000,7,31,12,308.4,4.9,-4.4,42.3,21.9,22.1,44,298.42,937.79,-40.9,2471,81,5857,,
2000,8,1,0,312.2,4.1,-4.7,44.5,24.3,24.3,48.6,298,964.84,-13.9,1577.4,73,5813,,
2000,8,1,12,341.4,6.4,-7.5,44.6,23.4,23.4,46.8,302.35,949.99,6.7,6992.3,71.6,5886,Prob,
2000,8,2,0,309.3,7,-2.6,41.5,22.7,23.5,46.2,298.91,992.6,-59.3,588.1,79.2,5863,,
2000,8,2,12,319.9,8.6,0.2,43.5,22.5,26.3,48.8,297,977.4,-222.1,43.3,77.3,5851,,
2000,8,3,0,296.8,4.5,-5.4,43.5,22.7,24.9,47.6,299.62,982.38,-25.4,2761.6,73,5843,,
2000,8,3,12,282.5,2.6,-5.7,41.7,24.7,24.7,49.4,296.84,929.06,-56.8,2535,66.8,5820,,
2000,8,4,0,254,6.4,-3.6,36.7,18.1,24.1,42.2,299.56,977.16,-65.8,1573,63.2,5864,,
2000,8,4,12,299.4,6.7,-3.6,46.1,23.5,23.9,47.4,295.79,913.44,-173.1,103.3,59.8,5878,,
2000,8,5,0,246.9,8.1,-0.9,40.3,19.9,23.5,43.4,298.02,979.93,-99,292,66.5,5846,,
2000,8,5,12,260.1,7.8,-2.3,25.6,19.5,23.7,43.2,294.64,861.96,-147.7,1333.9,45,5846,,
2000,8,6,0,263.8,8.2,-2.7,39.7,19.9,22.3,42.2,296.24,888.66,-62.4,1805.9,59.3,5854,,
2000,8,6,12,236.1,10.2,1.1,38.3,17.5,23.1,40.6,292.5,865.94,-266.3,1.2,56.2,5835,,
2000,8,7,0,235.5,8.3,-1.1,37.1,17.9,23.5,41.4,298.41,979.87,-103.5,563,66.5,5871,,
2000,8,7,12,244.1,7,-3.8,37.9,20.3,22.5,42.8,296.58,902.61,-25.3,2659.6,59.7,5822,,
2000,8,8,0,289.3,8.2,-3.7,43.7,22.7,22.7,45.4,298.55,949.99,6.5,2559.9,70.3,5853,Prob,
2000,8,8,12,281.7,6.1,-6.3,42.9,22.7,22.7,45.4,299.75,949.99,6.7,4340.7,65,5828,Prob,
2000,8,9,0,304.3,9.6,-4.3,40.7,22.1,22.1,44.2,298.55,949.99,0,2.9,68.7,5875,Prob,
2000,8,9,12,294,9.1,-1.8,36.9,20.1,20.9,41,296.55,923.59,-10.6,1208.3,60.6,5841,,
2000,8,10,0,191.2,4.1,-4.2,25.7,15.7,22.7,38.4,297.62,979.97,-4.4,1478.1,42.4,5771,,
2000,8,10,12,273.3,9.5,1.2,38.1,21.5,22.5,44,291.89,900.9,0,0,54,5791,,
2000,8,11,0,287.1,5.1,-4.1,39.7,23.1,23.3,46.4,298.41,979.87,-18.2,1607.8,72.5,5828,,
2000,8,11,12,274.1,5.6,-4,35.9,21.1,22.9,44,299.17,977.19,-16.4,2741.7,68.2,5844,,
2000,8,12,0,260.2,2.9,-6.6,36.3,23.3,24.9,48.2,299.06,985,-10.7,3233.6,63,5810,,
2000,8,12,12,222.8,4.1,-5.4,25.2,17.9,24.7,42.6,298.82,966.48,-24.1,2.8,49.8,5833,,
2000,8,13,0,193.9,5.2,-4.2,31.9,16.3,24.9,41.2,298.38,977.28,-43.4,1651.8,53.5,5833,,
2000,8,13,12,207.3,4.4,-5.1,33.1,17.1,25.1,42.2,298.88,958.15,-39.4,2707.1,59.4,5843,,
2000,8,14,0,213.4,5.8,-2.4,32.3,19.1,24.1,43.2,296.63,964.1,-47.8,676.8,49.7,5797,,
2000,8,14,12,227.9,3.6,-5.4,35.5,18.7,24.7,43.4,298.3,940.84,-49.3,3293,58,5824,,
2000,8,15,0,258.2,7,-2.2,37.7,19.7,24.1,43.8,297.85,966.63,-94.4,180.6,69.7,5862,,
2000,8,15,12,191.9,9.4,1.5,28.9,15.3,24.5,39.8,289.73,837.62,0,0,42.7,5813,,
2000,8,16,0,284.1,6.1,-2.3,42.5,23.5,23.5,47,296.88,955.7,-68.9,616.8,72,5841,,
2000,8,16,12,267.6,8.8,-2.1,40.3,20.7,22.3,43,296.33,899.92,-44.4,1788.3,63.6,5859,,
2000,8,17,0,265.1,6.9,-5.6,44.7,22.3,24.1,46.4,299.74,947.68,-0.2,3783.6,68.8,5848,,
2000,8,17,12,244.6,7.1,-2.8,40.9,20.7,24.3,45,294.78,891.9,-71,2839.1,59.2,5799,,
2000,8,18,0,287.7,10.7,0.4,37.1,19.9,21.5,41.4,295.48,933.59,-69.3,16.1,54.6,5824,,
2000,8,18,12,244.1,9.8,0.8,26.1,15.9,21.5,37.4,292.77,880.96,-149.4,3,42.3,5814,,
2000,8,19,0,274.7,7.8,-1.6,29.7,19.1,23.1,42.2,298.31,971.97,-112.4,682.9,57.9,5874,,
2000,8,19,12,247.6,9.4,0,31.7,18.9,23.7,42.6,293.07,871.9,-255.6,661.9,48.1,5851,,
2000,8,20,0,193.8,5.6,-3.9,24.6,16.3,24.5,40.8,299.08,987.56,-36.6,2542.2,45.2,5836,,
2000,8,20,12,265,10,-0.8,32.8,17,21,38,295.89,882.94,-86.6,362.8,56.3,5878,,
2000,8,21,0,285.6,8.6,-3.5,32.9,20.5,22.7,43.2,298.74,947.68,-0.2,1905.7,57.6,5861,,
2000,8,21,12,303.8,5.3,-5.7,41.3,24.5,24.5,49,297.09,899.72,-41.9,3707.2,58.2,5814,,
2000,8,22,0,218.5,4.9,-3.8,26.5,17.3,22.9,40.2,298.04,982.5,-10.2,2016.2,50.3,5794,,
2000,8,22,12,252.1,10.7,2,27.6,15.8,21,36.8,291.24,833.34,0,0,45.6,5853,,
2000,8,23,0,272.7,5.5,-3.8,32.9,21.3,22.9,44.2,298.61,979.87,-7.4,22.3,63.4,5837,,
2000,8,23,12,276.9,8.4,-2.9,36.1,20.1,21.9,42,297.03,896.98,-36.2,1989.1,59.8,5873,,
2000,8,24,0,255,5.1,-4.1,32.1,19.7,23.5,43.2,298.58,977.25,-12.5,2150.6,58.8,5828,,
2000,8,24,12,303.9,9.2,-1.9,37,19.8,22.2,42,296.29,876.87,-114.8,2216.5,62.3,5890,,
2000,8,25,0,236.4,6.7,-2.6,27.3,15.9,22.3,38.2,298.54,974.59,-18,1263.6,51.6,5830,,
2000,8,25,12,314.9,6.8,-4.3,39.9,24.1,24.1,48.2,296.96,902.53,-37.3,2731.8,55.6,5839,,
2000,8,26,0,304.5,7.5,-2.4,36.3,20.7,23.7,44.4,299.1,971.88,-82.1,902.9,63.9,5882,,
2000,8,26,12,303.9,7.7,-3.9,38.5,22.1,22.3,44.4,297.96,925.95,-9.3,2391.6,59.9,5838,,
2000,8,27,0,257.6,6.1,-3.5,35.9,21.5,21.7,43.2,299.03,982.44,-10.1,38.2,67.8,5854,,
2000,8,27,12,229.3,5.9,-3.4,32,16.2,21.4,37.6,298.46,925.4,-59.8,2278.8,58.9,5867,,
2000,8,28,0,252.9,7.9,-2.6,34.1,21.5,21.7,43.2,296.12,940.73,-4,27,50.3,5809,,
2000,8,28,12,228.3,7.4,-2.3,34.5,19.9,22.7,42.6,294.65,903.02,-31.7,789.2,49.3,5784,,
2000,8,29,0,254.1,6.9,-4.7,42.3,22.1,23.3,45.4,298.34,947.68,-0.1,3685.1,59.7,5812,,
2000,8,29,12,225,7.8,-1.9,34.1,19.1,23.3,42.4,294.75,908.35,-72.8,267.3,56.1,5786,,
2000,8,30,0,291.3,9.6,1.1,40.9,21.3,21.5,42.8,298.35,949.99,0,774.3,69.2,5820,Prob,
2000,8,30,12,257.1,7.2,-3.9,40.3,21.5,22.3,43.8,297.94,947.68,-0.2,1924.6,64.3,5769,,
2000,8,31,0,294.8,8.9,-2.4,41.3,20.9,21.1,42,298.14,947.68,-0.6,1507.7,70.2,5786,,
2000,8,31,12,232.5,9.6,1.9,32.1,18.1,19.7,37.8,291.6,906.34,-26.2,5.2,49.8,5708,,
2000,9,1,0,293.9,5.6,-3.8,42.5,22.7,22.7,45.4,299.13,990.12,-10.1,1558.3,78.3,5787,,
2000,9,1,12,281.3,7.9,-1.8,42.3,22.9,22.9,45.8,294.98,923.78,-21.6,292.1,60.9,5770,,
2000,9,2,0,224.4,10.7,1.7,34.3,17.9,21.7,39.6,292.87,892.42,0,0,51.7,5803,,
2000,9,2,12,296.6,7.5,-4.8,40.3,22.1,22.1,44.2,299.55,949.99,6.8,3475.1,70.5,5834,Prob,
2000,9,3,0,234.9,11.2,3,29.1,14.9,21.7,36.6,290.69,847.37,0,0,46.2,5818,,
2000,9,3,12,287.6,3.9,-3.8,31,22.7,29.3,52,289.87,841,-256,282.3,37.1,5790,,
2000,9,4,0,221.2,4.1,-5.3,34.9,18.5,22.3,40.8,299.36,977.16,-6.1,952.6,52,5778,,
2000,9,4,12,243.6,5.2,-4,38.7,19.9,23.5,43.4,298.3,940.84,-51.9,3105.3,70.4,5854,,
2000,9,5,0,230.6,3.2,-6.1,37.3,22.1,22.5,44.6,299.2,979.81,-4.3,1267,61.5,5785,,
2000,9,5,12,206,8.7,-1.2,37.3,18.1,22.9,41,294.4,892.01,-74.9,474.2,55.7,5819,,
2000,9,6,0,192.2,6.4,-2.9,33.1,16.5,22.9,39.4,298.86,985.03,-12,1515.2,58.5,5827,,
2000,9,6,12,259,8.8,-3.2,39.4,18.8,22.6,41.4,298.28,920.85,-25.1,2965.8,60.2,5873,,
2000,9,7,0,259.9,5.4,-3.7,42.9,23.5,23.5,47,298.41,979.87,-50.4,1830.6,71.3,5828,,
2000,9,7,12,256,8.1,-1,40.5,20.3,20.3,40.6,298.19,963.85,-29.8,2052.8,77.6,5844,,
2000,9,8,0,242.6,5.8,-3.3,40.5,22.1,22.7,44.8,298.28,987.59,-5.9,1204.3,70.2,5817,,
